date;time;sale_point_number;operation_number;sum_operation
10.12.2018;17:00;office11;665;76138.3
16.04.2018;18:00;office16;666;97047.22
07.08.2018;09:00;office13;667;25798.45
10.07.2018;10:00;office14;668;34700.48
20.06.2018;05:00;office2;669;39914.5
25.07.2018;12:00;office14;670;23730.31
28.07.2018;08:00;office1;671;77108.19
30.12.2018;00:00;office9;672;82487.35
07.09.2018;01:00;office15;673;65127.37
21.06.2018;04:00;office13;674;62838.16
04.05.2018;13:00;office1;675;40478.23
18.08.2018;21:00;office2;676;57403.19
16.09.2018;10:00;office3;677;61062.22
13.07.2018;05:00;office13;678;82464.26
20.01.2018;00:00;office15;679;28145.5
24.01.2018;01:00;office3;680;29940.42
29.09.2018;15:00;office13;681;34422.16
03.05.2018;07:00;office10;682;86462.46
26.09.2018;08:00;office7;683;64217.36
24.11.2018;09:00;office14;684;28777.45
09.06.2018;21:00;office12;685;62435.36
11.10.2018;20:00;office5;686;33617.24
25.09.2018;00:00;office14;687;20439.13
02.08.2018;23:00;office9;688;12607.36
26.10.2018;12:00;office3;689;52870.34
01.10.2018;13:00;office8;690;61279.17
10.06.2018;13:00;office8;691;90659.44
06.03.2018;00:00;office16;692;86657.4
26.03.2018;16:00;office4;693;68269.48
17.11.2018;02:00;office6;694;55015.23
16.04.2018;09:00;office13;695;95447.22
21.08.2018;21:00;office15;696;74896.22
09.06.2018;00:00;office10;697;66810.33
20.11.2018;13:00;office3;698;46710.27
23.09.2018;11:00;office7;699;45660.3
12.04.2018;18:00;office12;700;39773.13
16.05.2018;10:00;office10;701;97298.45
31.05.2018;16:00;office12;702;89054.15
24.08.2018;21:00;office12;703;86062.3
18.04.2018;02:00;office6;704;27274.41
13.07.2018;21:00;office15;705;72520.16
13.02.2018;18:00;office13;706;55078.26
06.07.2018;12:00;office6;707;43541.4
22.10.2018;01:00;office6;708;72131.34
14.09.2018;22:00;office15;709;10629.31
09.02.2018;06:00;office10;710;59300.17
11.05.2018;20:00;office9;711;22938.25
06.07.2018;00:00;office8;712;80836.3
28.01.2018;20:00;office5;713;21331.48
10.01.2018;12:00;office5;714;79249.36
23.02.2018;09:00;office15;715;73634.46
16.12.2018;21:00;office6;716;42930.29
13.09.2018;19:00;office7;717;70478.24
30.01.2018;14:00;office4;718;38388.47
17.05.2018;07:00;office10;719;39307.47
01.03.2018;17:00;office12;720;93453.15
19.08.2018;21:00;office9;721;10788.4
26.09.2018;20:00;office8;722;30268.17
31.12.2019;11:00;office5;723;14423.14
17.04.2018;00:00;office5;724;35728.28
13.01.2018;12:00;office1;725;81197.13
22.05.2018;01:00;office11;726;57078.27
25.12.2018;07:00;office16;727;31454.5
08.01.2018;04:00;office16;728;67816.45
05.07.2018;09:00;office16;729;11002.13
26.02.2018;03:00;office6;730;16163.43
23.05.2018;10:00;office16;731;43529.17
25.09.2018;10:00;office16;732;16305.21
14.12.2018;00:00;office11;733;78205.3
12.05.2018;07:00;office14;734;33949.39
28.06.2018;22:00;office5;735;96490.16
23.02.2018;19:00;office9;736;59175.31
24.03.2018;10:00;office7;737;97770.43
07.12.2018;19:00;office14;738;88231.45
27.06.2018;01:00;office13;739;59013.43
13.05.2018;20:00;office5;740;77495.27
06.11.2018;10:00;office13;741;47032.47
11.05.2018;18:00;office13;742;59769.28
12.01.2018;20:00;office16;743;56350.31
13.08.2018;07:00;office11;744;28698.41
01.06.2018;01:00;office3;745;83850.26
22.09.2018;19:00;office1;746;95233.13
16.01.2018;07:00;office4;747;69287.33
21.12.2018;08:00;office2;748;64820.35
25.10.2018;18:00;office16;749;74320.34
31.10.2018;10:00;office14;750;17813.33
27.09.2018;11:00;office9;751;47251.27
10.11.2018;09:00;office9;752;82086.25
06.10.2018;22:00;office5;753;26877.12
05.08.2018;22:00;office10;754;34063.34
23.08.2018;22:00;office15;755;80635.41
10.11.2018;14:00;office11;756;89796.4
23.04.2018;01:00;office6;757;68017.35
24.01.2018;18:00;office1;758;29368.21
28.10.2018;02:00;office8;759;34464.13
09.05.2018;18:00;office13;760;10951.41
17.08.2018;10:00;office9;761;58173.37
27.07.2018;04:00;office16;762;96987.22
16.08.2018;06:00;office1;763;56528.13
16.10.2018;16:00;office1;764;62944.22
28.04.2018;23:00;office14;765;86374.42
28.09.2018;09:00;office14;766;18169.17
25.04.2018;12:00;office13;767;82813.46
31.05.2018;10:00;office13;768;72235.3
08.03.2018;08:00;office14;769;21259.32
11.11.2018;22:00;office14;770;81134.17
12.10.2018;18:00;office1;771;98716.47
11.11.2018;14:00;office9;772;24969.21
23.12.2018;07:00;office9;773;50734.33
31.03.2018;00:00;office11;774;35644.27
29.07.2018;10:00;office4;775;20327.14
16.10.2018;12:00;office2;776;38598.4
22.06.2018;06:00;office13;777;90398.5
12.09.2018;14:00;office3;778;35570.45
05.04.2018;17:00;office2;779;74576.13
22.09.2018;18:00;office7;780;11438.44
19.01.2018;09:00;office3;781;35670.14
04.08.2018;09:00;office6;782;85301.31
21.05.2018;11:00;office2;783;28732.18
12.10.2018;16:00;office8;784;99852.45
28.12.2018;08:00;office4;785;41895.38
03.12.2018;03:00;office8;786;65992.44
18.12.2018;05:00;office10;787;40605.29
01.03.2018;03:00;office4;788;52085.2
18.08.2018;22:00;office2;789;59646.5
06.06.2018;13:00;office4;790;40568.47
25.01.2018;02:00;office5;791;13644.33
25.03.2018;14:00;office7;792;82926.29
08.12.2018;12:00;office1;793;87114.23
19.02.2018;16:00;office11;794;34796.5
21.02.2018;23:00;office7;795;55586.39
10.06.2018;21:00;office2;796;65063.12
15.01.2018;23:00;office7;797;27523.12
29.04.2018;21:00;office14;798;78372.39
03.11.2018;23:00;office10;799;13569.29
09.04.2018;01:00;office11;800;57155.12
07.06.2018;06:00;office11;801;10673.31
18.09.2018;05:00;office8;802;79683.41
23.11.2018;00:00;office14;803;45108.18
16.12.2018;15:00;office15;804;38029.17
14.06.2018;13:00;office4;805;13531.42
10.11.2018;09:00;office2;806;85620.28
27.12.2018;12:00;office14;807;35808.45
10.09.2018;16:00;office7;808;82915.24
13.04.2018;13:00;office3;809;90763.46
04.03.2018;11:00;office3;810;42887.38
31.05.2018;08:00;office1;811;80448.43
14.06.2018;18:00;office15;812;72859.37
03.10.2018;09:00;office5;813;31416.39
26.01.2018;03:00;office3;814;24607.44
26.05.2018;00:00;office15;815;81421.15
12.01.2018;05:00;office13;816;74299.22
20.04.2018;02:00;office4;817;66429.24
19.01.2018;03:00;office15;818;88347.4
12.05.2018;10:00;office13;819;50193.44
15.03.2018;15:00;office1;820;29183.26
16.07.2018;20:00;office2;821;20088.17
11.02.2018;04:00;office15;822;16963.29
24.12.2018;06:00;office13;823;36627.3
19.08.2018;09:00;office4;824;75503.27
17.06.2018;23:00;office1;825;19933.49
19.07.2018;06:00;office10;826;25821.41
16.08.2018;13:00;office12;827;83687.41
03.12.2018;16:00;office15;828;79609.46
29.03.2018;23:00;office5;829;65428.26
27.06.2018;12:00;office7;830;56717.25
05.08.2018;15:00;office14;831;40782.3
03.01.2018;22:00;office16;832;71045.44
09.08.2018;21:00;office3;833;66811.17
29.07.2018;06:00;office14;834;12356.2
17.08.2018;03:00;office2;835;70505.16
23.04.2018;06:00;office13;836;86373.26
02.10.2018;20:00;office10;837;84520.35
14.05.2018;05:00;office2;838;35840.27
13.12.2018;10:00;office3;839;51998.17
02.05.2018;19:00;office11;840;74073.17
06.02.2018;20:00;office1;841;82460.19
08.08.2018;10:00;office14;842;28937.35
14.12.2018;04:00;office14;843;24950.49
02.07.2018;01:00;office10;844;40297.38
24.10.2018;02:00;office14;845;70131.37
05.03.2018;16:00;office12;846;22718.35
28.10.2018;18:00;office14;847;57288.46
19.03.2018;02:00;office10;848;31724.47
04.11.2018;06:00;office16;849;19922.45
30.07.2018;21:00;office12;850;51546.29
27.04.2018;11:00;office4;851;61175.33
18.09.2018;02:00;office6;852;69971.47
15.11.2018;11:00;office15;853;36478.2
07.04.2018;05:00;office15;854;94490.34
24.08.2018;15:00;office5;855;40724.49
27.07.2018;12:00;office5;856;87627.44
01.09.2018;03:00;office3;857;93121.27
09.08.2018;07:00;office2;858;55653.41
17.11.2018;23:00;office1;859;48417.29
28.09.2018;11:00;office12;860;14894.33
11.05.2018;01:00;office15;861;43137.19
08.05.2018;22:00;office7;862;86337.35
12.06.2018;19:00;office11;863;13200.22
06.11.2018;09:00;office6;864;44661.26
14.02.2018;05:00;office15;865;65189.5
26.10.2018;01:00;office13;866;91959.44
07.11.2018;02:00;office2;867;80594.15
10.03.2018;20:00;office7;868;98710.42
14.06.2018;11:00;office5;869;32508.28
29.01.2018;20:00;office2;870;57504.38
17.12.2018;06:00;office13;871;61651.32
15.06.2018;04:00;office13;872;69465.22
14.09.2018;20:00;office16;873;34365.31
02.05.2018;13:00;office11;874;26575.13
10.10.2018;21:00;office11;875;59639.14
02.12.2018;07:00;office9;876;87850.34
28.07.2018;19:00;office10;877;46949.4
08.11.2018;23:00;office2;878;97255.12
09.09.2018;17:00;office11;879;89076.13
21.01.2018;21:00;office8;880;16358.17
05.09.2018;10:00;office12;881;33368.27
01.01.2018;10:00;office1;882;47189.41
05.05.2018;16:00;office12;883;38196.29
06.07.2018;12:00;office4;884;59283.24
30.12.2018;11:00;office2;885;74066.31
24.03.2018;01:00;office3;886;89556.43
05.01.2018;05:00;office3;887;41214.28
24.01.2018;04:00;office1;888;64415.29
19.09.2018;23:00;office6;889;91845.38
02.01.2018;03:00;office8;890;63588.42
20.05.2018;22:00;office12;891;70106.2
23.11.2018;20:00;office3;892;45344.43
29.10.2018;18:00;office4;893;57026.14
07.08.2018;19:00;office11;894;42585.23
01.10.2018;12:00;office1;895;84510.28
30.04.2018;12:00;office11;896;50785.45
24.05.2018;05:00;office13;897;53018.15
02.07.2018;00:00;office2;898;91251.36
18.08.2018;14:00;office12;899;43974.13
10.05.2018;01:00;office15;900;28155.21
18.10.2018;11:00;office13;901;43163.48
20.05.2018;13:00;office5;902;38138.17
15.02.2018;06:00;office7;903;60668.13
03.03.2018;12:00;office8;904;75363.21
27.08.2018;13:00;office16;905;13392.36
14.03.2018;02:00;office12;906;16678.46
26.02.2018;10:00;office6;907;79441.26
06.11.2018;03:00;office8;908;70029.5
08.03.2018;22:00;office1;909;11039.26
10.04.2018;09:00;office11;910;79459.34
18.04.2018;20:00;office12;911;20224.17
17.03.2018;15:00;office6;912;52162.5
01.11.2018;15:00;office7;913;49506.29
12.11.2018;10:00;office13;914;86469.23
21.03.2018;11:00;office3;915;40247.32
19.03.2018;04:00;office7;916;16095.15
23.06.2018;03:00;office7;917;74028.48
11.05.2018;00:00;office12;918;62257.22
21.12.2018;16:00;office3;919;83305.4
01.11.2018;12:00;office15;920;11305.24
06.05.2018;20:00;office10;921;70696.21
07.03.2018;02:00;office12;922;92975.49
13.03.2018;18:00;office9;923;94694.47
15.03.2018;12:00;office6;924;51816.22
08.01.2018;05:00;office7;925;29399.35
17.05.2018;02:00;office5;926;57131.13
10.03.2018;10:00;office8;927;47527.44
08.11.2018;05:00;office2;928;82203.23
25.06.2018;06:00;office4;929;19212.28
29.05.2018;17:00;office6;930;72887.14
12.04.2018;07:00;office8;931;36421.18
23.05.2018;12:00;office15;932;53416.5
22.06.2018;04:00;office8;933;60244.45
12.07.2018;01:00;office5;934;77396.13
24.04.2018;03:00;office11;935;22629.46
24.10.2018;11:00;office4;936;41943.48
12.10.2018;06:00;office5;937;57383.14
01.02.2018;02:00;office1;938;40647.13
04.11.2018;04:00;office9;939;47893.19
06.07.2018;06:00;office4;940;65304.22
21.06.2018;01:00;office8;941;58456.16
05.01.2018;14:00;office13;942;61494.44
22.03.2018;05:00;office6;943;51870.46
07.06.2018;07:00;office11;944;32124.34
20.10.2018;04:00;office13;945;95622.47
23.09.2018;21:00;office9;946;72913.46
18.04.2018;18:00;office12;947;16871.5
27.05.2018;19:00;office7;948;78149.32
18.11.2018;05:00;office9;949;39199.41
09.09.2018;09:00;office14;950;85176.31
23.10.2018;23:00;office10;951;59251.48
12.12.2018;10:00;office15;952;74004.27
09.01.2018;10:00;office13;953;98100.29
04.12.2018;19:00;office9;954;65021.13
01.12.2018;02:00;office6;955;60915.39
01.08.2018;19:00;office13;956;95813.42
29.09.2018;08:00;office4;957;12856.5
30.04.2018;13:00;office9;958;28674.18
16.12.2018;20:00;office9;959;91876.35
17.09.2018;05:00;office10;960;49760.39
17.11.2018;08:00;office11;961;71472.14
14.09.2018;13:00;office8;962;56213.48
28.08.2018;13:00;office4;963;59676.4
26.04.2018;23:00;office3;964;15145.12
20.02.2018;21:00;office10;965;43067.46
18.04.2018;08:00;office16;966;39280.47
25.11.2018;21:00;office9;967;38718.19
21.06.2018;09:00;office10;968;86027.33
15.10.2018;00:00;office2;969;93161.42
24.09.2018;13:00;office13;970;87431.39
10.07.2018;11:00;office8;971;37757.15
18.03.2018;00:00;office12;972;91193.49
07.03.2018;20:00;office7;973;61206.48
12.03.2018;14:00;office15;974;49967.35
22.09.2018;02:00;office11;975;23305.32
22.12.2018;07:00;office11;976;69950.17
05.11.2018;19:00;office6;977;32572.43
30.04.2018;18:00;office4;978;31752.16
31.10.2018;06:00;office16;979;40387.17
19.08.2018;01:00;office2;980;79173.27
30.09.2018;15:00;office11;981;13905.3
16.09.2018;22:00;office12;982;57343.17
01.09.2018;20:00;office2;983;50213.29
18.03.2018;15:00;office15;984;62529.21
21.10.2018;00:00;office14;985;46521.38
27.05.2018;15:00;office16;986;78615.29
01.03.2018;23:00;office5;987;84341.45
15.02.2018;00:00;office16;988;70341.14
24.11.2018;13:00;office3;989;61520.5
30.05.2018;02:00;office1;990;47991.31
05.09.2018;04:00;office15;991;78080.31
25.04.2018;20:00;office3;992;69818.47
20.05.2018;11:00;office4;993;87677.26
07.04.2018;12:00;office1;994;28164.29
29.08.2018;07:00;office11;995;55818.19
17.11.2018;16:00;office15;996;66812.41
22.07.2018;00:00;office14;997;58276.45
15.01.2018;18:00;office14;998;77841.34
16.07.2018;19:00;office10;999;52781.35
16.10.2018;13:00;office12;1000;37703.35
02.01.2018;19:00;office6;1001;18046.22
19.05.2018;18:00;office3;1002;84864.45
03.01.2018;15:00;office6;1003;16572.35
01.06.2018;09:00;office11;1004;19397.25
16.10.2018;01:00;office3;1005;69567.35
12.12.2018;00:00;office8;1006;22691.33
25.03.2018;11:00;office9;1007;88233.35
27.07.2018;05:00;office14;1008;88823.17
16.09.2018;02:00;office12;1009;99184.37
23.05.2018;11:00;office11;1010;52765.18
10.02.2018;23:00;office15;1011;12415.18
16.05.2018;21:00;office15;1012;73832.44
26.04.2018;17:00;office16;1013;46608.22
18.11.2018;21:00;office5;1014;43572.21
11.10.2018;20:00;office2;1015;24754.35
28.06.2018;11:00;office16;1016;69563.26
14.01.2018;16:00;office1;1017;88047.19
28.08.2018;14:00;office2;1018;95724.4
09.06.2018;17:00;office2;1019;24445.45
18.06.2018;04:00;office1;1020;24013.31
11.01.2018;02:00;office9;1021;56779.46
20.01.2018;17:00;office16;1022;28555.14
02.08.2018;16:00;office8;1023;85342.43
24.02.2018;09:00;office6;1024;43472.3
20.12.2018;22:00;office9;1025;11584.35
13.05.2018;14:00;office12;1026;88040.15
25.04.2018;14:00;office8;1027;25950.28
02.09.2018;08:00;office10;1028;81159.2
19.05.2018;03:00;office4;1029;27198.44
20.10.2018;14:00;office16;1030;99722.22
07.08.2018;07:00;office3;1031;30504.32
09.01.2018;17:00;office2;1032;81903.33
01.08.2018;07:00;office13;1033;68229.25
08.12.2018;18:00;office2;1034;87858.26
13.02.2018;15:00;office15;1035;36097.35
15.12.2018;17:00;office7;1036;10574.12
16.02.2018;22:00;office5;1037;40841.16
29.07.2018;05:00;office11;1038;62105.22
14.11.2018;18:00;office4;1039;55328.14
19.04.2018;18:00;office1;1040;24906.38
26.07.2018;18:00;office4;1041;59893.29
23.09.2018;13:00;office14;1042;37842.42
07.08.2018;21:00;office14;1043;44928.44
13.07.2018;08:00;office5;1044;95903.26
02.01.2018;13:00;office11;1045;20907.32
19.10.2018;07:00;office14;1046;58519.47
06.05.2018;02:00;office14;1047;59530.19
09.09.2018;22:00;office13;1048;26301.21
22.10.2018;08:00;office13;1049;63850.14
04.09.2018;16:00;office6;1050;29404.22
28.03.2018;00:00;office16;1051;87485.12
29.09.2018;07:00;office11;1052;51374.25
02.03.2018;15:00;office12;1053;87346.41
03.09.2018;12:00;office11;1054;70826.44
06.02.2018;01:00;office12;1055;16383.23
31.10.2018;14:00;office12;1056;63267.45
07.02.2018;19:00;office1;1057;45183.14
15.12.2018;10:00;office11;1058;39570.27
26.04.2018;18:00;office3;1059;44892.4
10.08.2018;14:00;office15;1060;31391.3
30.05.2018;15:00;office14;1061;57087.35
24.03.2018;21:00;office6;1062;19529.24
03.09.2018;15:00;office15;1063;23949.35
15.10.2018;02:00;office12;1064;95119.13
24.10.2018;11:00;office14;1065;31445.2
23.01.2018;21:00;office11;1066;29632.4
18.08.2018;12:00;office1;1067;19464.21
02.12.2018;07:00;office14;1068;38944.4
17.12.2018;04:00;office2;1069;61988.35
20.04.2018;21:00;office14;1070;22140.46
19.06.2018;21:00;office10;1071;95032.31
24.09.2018;05:00;office8;1072;14296.19
14.06.2018;02:00;office12;1073;50318.28
27.06.2018;11:00;office15;1074;96062.26
25.02.2018;07:00;office3;1075;77734.25
16.03.2018;02:00;office5;1076;51630.16
13.04.2018;01:00;office16;1077;39571.41
31.07.2018;11:00;office15;1078;45063.41
29.12.2018;20:00;office3;1079;37466.4
05.12.2018;23:00;office6;1080;80703.38
26.01.2018;17:00;office7;1081;69450.22
28.11.2018;12:00;office5;1082;29953.42
06.05.2018;11:00;office4;1083;34525.5
22.10.2018;09:00;office8;1084;47111.47
12.03.2018;22:00;office4;1085;35536.3
02.10.2018;01:00;office9;1086;63619.5
15.08.2018;06:00;office10;1087;84475.3
10.03.2018;17:00;office12;1088;52517.3
11.01.2018;16:00;office11;1089;13856.33
06.02.2018;01:00;office7;1090;76014.49
11.09.2018;03:00;office4;1091;20178.49
31.03.2018;12:00;office16;1092;26680.29
10.02.2018;11:00;office5;1093;67938.42
11.10.2018;15:00;office14;1094;91854.43
13.05.2018;19:00;office5;1095;42745.46
18.05.2018;11:00;office4;1096;47515.38
11.04.2018;08:00;office12;1097;63762.17
18.12.2018;19:00;office7;1098;59376.34
02.02.2018;06:00;office1;1099;99450.27
01.06.2018;04:00;office15;1100;88227.15
18.03.2018;19:00;office10;1101;78698.45
08.09.2018;16:00;office15;1102;22596.39
18.08.2018;05:00;office16;1103;20002.44
13.03.2018;00:00;office16;1104;26628.48
10.04.2018;04:00;office7;1105;53723.33
21.12.2018;20:00;office12;1106;50510.31
18.07.2018;22:00;office4;1107;79208.42
05.02.2018;19:00;office4;1108;49072.22
03.10.2018;22:00;office6;1109;43726.15
18.01.2018;02:00;office3;1110;78481.36
14.02.2018;20:00;office10;1111;80258.34
08.04.2018;23:00;office14;1112;61740.28
28.10.2018;18:00;office5;1113;64924.36
16.10.2018;19:00;office15;1114;33231.42
29.01.2018;12:00;office13;1115;84846.42
26.08.2018;09:00;office2;1116;47336.5
27.06.2018;21:00;office4;1117;78493.38
05.09.2018;01:00;office1;1118;18506.34
17.11.2018;09:00;office4;1119;27749.43
01.03.2018;10:00;office4;1120;81708.2
18.12.2018;05:00;office16;1121;68202.36
18.02.2018;03:00;office5;1122;71050.48
21.06.2018;16:00;office16;1123;65797.24
19.02.2018;00:00;office15;1124;34094.26
28.09.2018;01:00;office1;1125;65543.27
04.02.2018;04:00;office6;1126;27804.25
06.10.2018;21:00;office15;1127;27029.13
04.02.2018;03:00;office6;1128;29763.25
20.03.2018;06:00;office10;1129;82576.3
15.06.2018;12:00;office15;1130;54005.2
16.12.2018;13:00;office10;1131;15091.42
10.07.2018;08:00;office2;1132;34654.41
02.08.2018;11:00;office5;1133;57281.42
05.08.2018;21:00;office14;1134;54631.14
30.06.2018;02:00;office6;1135;50736.27
07.03.2018;01:00;office11;1136;83200.26
20.09.2018;06:00;office14;1137;26910.28
01.03.2018;23:00;office10;1138;72188.25
20.06.2018;18:00;office2;1139;24099.18
06.07.2018;10:00;office6;1140;50707.5
30.06.2018;12:00;office7;1141;77637.46
10.02.2018;12:00;office11;1142;75771.24
30.05.2018;23:00;office16;1143;94524.5
10.11.2018;06:00;office13;1144;99033.27
06.07.2018;21:00;office5;1145;69630.33
28.09.2018;13:00;office10;1146;46495.5
12.04.2018;17:00;office15;1147;92799.27
03.06.2018;16:00;office4;1148;43266.13
05.01.2018;05:00;office16;1149;62020.36
28.04.2018;12:00;office4;1150;60436.41
15.06.2018;16:00;office5;1151;17612.14
17.12.2018;19:00;office5;1152;68558.41
09.05.2018;12:00;office12;1153;20584.13
23.11.2018;15:00;office5;1154;55262.18
15.03.2018;18:00;office6;1155;81508.35
19.10.2018;03:00;office13;1156;34631.38
06.11.2018;07:00;office1;1157;37356.32
04.04.2018;03:00;office5;1158;15863.5
23.11.2018;03:00;office8;1159;78322.5
20.06.2018;01:00;office2;1160;24178.13
02.06.2018;13:00;office3;1161;44343.16
09.10.2018;07:00;office14;1162;45511.28
09.01.2018;08:00;office10;1163;82199.35
27.02.2018;10:00;office3;1164;24508.38
30.07.2018;19:00;office10;1165;44483.13
19.05.2018;13:00;office16;1166;85237.43
05.12.2018;19:00;office11;1167;97621.21
10.03.2018;09:00;office13;1168;99831.31
13.10.2018;00:00;office10;1169;98288.36
13.02.2018;13:00;office8;1170;98427.18
18.10.2018;02:00;office13;1171;33514.12
15.03.2018;09:00;office9;1172;83533.28
14.09.2018;18:00;office7;1173;57361.17
13.03.2018;01:00;office11;1174;29089.28
18.03.2018;16:00;office4;1175;25262.3
27.01.2018;19:00;office6;1176;57206.26
14.06.2018;00:00;office5;1177;12531.19
24.08.2018;18:00;office16;1178;57043.29
11.10.2018;18:00;office14;1179;31106.14
15.06.2018;06:00;office6;1180;81122.19
18.09.2018;05:00;office16;1181;33615.21
18.06.2018;01:00;office14;1182;72663.28
20.11.2018;11:00;office5;1183;81672.47
22.04.2018;18:00;office3;1184;63889.42
02.06.2018;11:00;office10;1185;45993.38
22.06.2018;23:00;office3;1186;46073.27
01.12.2018;01:00;office7;1187;37538.12
16.02.2018;20:00;office3;1188;73984.41
11.04.2018;22:00;office2;1189;74795.23
23.03.2018;22:00;office16;1190;19382.15
29.09.2018;22:00;office11;1191;43849.32
29.12.2018;14:00;office6;1192;82311.12
13.07.2018;04:00;office6;1193;86843.44
25.05.2018;05:00;office3;1194;32610.18
19.09.2018;16:00;office11;1195;18163.41
12.06.2018;12:00;office7;1196;55958.46
09.11.2018;04:00;office7;1197;59060.22
28.12.2018;16:00;office16;1198;24325.37
09.08.2018;01:00;office5;1199;46018.32
30.06.2018;07:00;office14;1200;14672.41
10.12.2018;12:00;office15;1201;91093.39
23.01.2018;13:00;office10;1202;15833.5
28.02.2018;16:00;office3;1203;83042.27
12.02.2018;14:00;office8;1204;10920.21
28.09.2018;09:00;office13;1205;36487.38
10.06.2018;01:00;office13;1206;75400.44
06.11.2018;21:00;office12;1207;61908.5
01.01.2018;08:00;office5;1208;94776.24
16.04.2018;11:00;office5;1209;77024.4
14.03.2018;01:00;office8;1210;76660.16
13.12.2018;09:00;office13;1211;69319.5
03.11.2018;19:00;office1;1212;18250.31
26.05.2018;15:00;office15;1213;35770.2
07.03.2018;01:00;office14;1214;47052.43
08.08.2018;20:00;office6;1215;23106.49
03.12.2018;00:00;office6;1216;11795.39
22.11.2018;11:00;office14;1217;48490.32
26.04.2018;01:00;office15;1218;14118.14
23.05.2018;13:00;office8;1219;92310.25
06.10.2018;05:00;office12;1220;28678.48
10.08.2018;13:00;office10;1221;60489.41
19.05.2018;10:00;office14;1222;77106.2
13.06.2018;22:00;office6;1223;16458.13
20.04.2018;09:00;office5;1224;95761.31
22.03.2018;21:00;office6;1225;26803.21
14.02.2018;14:00;office7;1226;77986.43
23.08.2018;05:00;office10;1227;92141.24
05.03.2018;12:00;office12;1228;86917.19
23.12.2018;22:00;office16;1229;90846.34
23.12.2018;05:00;office6;1230;67402.37
20.09.2018;20:00;office13;1231;27365.47
01.07.2018;13:00;office13;1232;51809.18
27.04.2018;08:00;office1;1233;23270.47
07.09.2018;09:00;office14;1234;99244.23
12.12.2018;10:00;office3;1235;53695.23
01.07.2018;09:00;office4;1236;43248.49
30.03.2018;09:00;office1;1237;64472.34
07.11.2018;19:00;office13;1238;69368.5
21.02.2018;16:00;office8;1239;51883.35
08.12.2018;03:00;office9;1240;98831.29
09.01.2018;16:00;office6;1241;11573.48
26.12.2018;03:00;office11;1242;52501.3
17.04.2018;04:00;office10;1243;35942.23
27.09.2018;22:00;office4;1244;71436.13
01.03.2018;09:00;office7;1245;69113.47
21.02.2018;20:00;office12;1246;29543.27
11.06.2018;09:00;office2;1247;13918.43
26.10.2018;21:00;office5;1248;65404.28
20.06.2018;20:00;office3;1249;33237.22
19.11.2018;05:00;office3;1250;43931.42
08.01.2018;05:00;office3;1251;68081.35
07.12.2018;12:00;office10;1252;48011.3
27.03.2018;21:00;office8;1253;59627.45
20.11.2018;02:00;office6;1254;79930.45
07.10.2018;10:00;office2;1255;39475.15
09.04.2018;12:00;office3;1256;94298.2
09.09.2018;05:00;office16;1257;72687.21
31.08.2018;09:00;office8;1258;61103.32
15.09.2018;07:00;office15;1259;11249.41
17.01.2018;11:00;office7;1260;37626.27
15.03.2018;16:00;office10;1261;83920.39
07.09.2018;22:00;office4;1262;32964.34
10.12.2018;04:00;office1;1263;45638.34
15.11.2018;09:00;office15;1264;98535.48
21.05.2018;06:00;office6;1265;80380.44
23.07.2018;07:00;office11;1266;54558.35
30.10.2018;16:00;office16;1267;38227.19
31.08.2018;20:00;office8;1268;60074.45
01.06.2018;18:00;office10;1269;91417.27
19.07.2018;08:00;office4;1270;73757.35
15.03.2018;22:00;office15;1271;36762.43
27.11.2018;13:00;office10;1272;34021.43
02.12.2018;21:00;office16;1273;74023.17
07.10.2018;16:00;office2;1274;30153.2
06.05.2018;04:00;office14;1275;66144.19
15.04.2018;16:00;office3;1276;93124.34
25.07.2018;20:00;office4;1277;35811.16
11.04.2018;18:00;office11;1278;20134.21
13.11.2018;03:00;office13;1279;62699.39
24.11.2018;08:00;office16;1280;77368.22
22.09.2018;21:00;office3;1281;40921.3
27.01.2018;13:00;office5;1282;29993.44
29.04.2018;03:00;office16;1283;79425.35
06.04.2018;02:00;office5;1284;49222.43
19.03.2018;23:00;office9;1285;96888.28
03.12.2018;20:00;office9;1286;42813.5
31.08.2018;04:00;office16;1287;36086.16
02.09.2018;13:00;office11;1288;45937.19
30.05.2018;07:00;office16;1289;52003.15
30.07.2018;23:00;office11;1290;14288.23
07.10.2018;21:00;office5;1291;40227.3
07.12.2018;16:00;office13;1292;47340.32
26.04.2018;19:00;office5;1293;24724.25
13.08.2018;01:00;office3;1294;66135.17
10.01.2018;00:00;office11;1295;98342.13
19.06.2018;12:00;office6;1296;29061.12
14.07.2018;11:00;office1;1297;64727.34
08.02.2018;16:00;office10;1298;87380.49
13.03.2018;20:00;office14;1299;63885.44
01.02.2018;13:00;office15;1300;88963.45
09.01.2018;19:00;office13;1301;67790.46
15.11.2018;16:00;office4;1302;22008.35
25.11.2018;10:00;office9;1303;24873.14
04.07.2018;05:00;office12;1304;96922.49
19.01.2018;19:00;office15;1305;71902.12
20.12.2018;23:00;office7;1306;33983.12
24.11.2018;01:00;office16;1307;95694.45
28.07.2018;01:00;office2;1308;60263.18
01.12.2018;07:00;office13;1309;61761.41
11.02.2018;18:00;office4;1310;67811.43
03.09.2018;18:00;office16;1311;39266.29
14.04.2018;03:00;office14;1312;35517.24
01.12.2018;08:00;office2;1313;11593.18
28.01.2018;15:00;office5;1314;47312.13
