date;time;sale_point_number;operation_number;sum_operation
05.06.2018;15:00;office11;665;49958.18
08.01.2018;03:00;office16;666;15374.5
08.12.2018;23:00;office2;667;21807.27
15.08.2018;02:00;office13;668;12867.5
03.06.2018;01:00;office10;669;39352.37
09.10.2018;06:00;office12;670;53801.2
01.05.2018;20:00;office5;671;15703.12
21.02.2018;02:00;office5;672;66979.48
06.03.2018;05:00;office11;673;86914.38
08.03.2018;10:00;office4;674;98022.16
22.06.2018;20:00;office3;675;45322.16
16.01.2018;08:00;office9;676;45303.3
04.04.2018;23:00;office4;677;57302.4
18.05.2018;03:00;office14;678;40795.18
11.03.2018;00:00;office15;679;95134.37
16.11.2018;04:00;office7;680;79045.15
02.09.2018;23:00;office14;681;34567.41
22.10.2018;17:00;office12;682;21867.22
06.02.2018;15:00;office7;683;95755.36
25.04.2018;05:00;office6;684;67051.17
25.05.2018;18:00;office1;685;87659.24
28.07.2018;13:00;office1;686;98796.33
11.01.2018;20:00;office4;687;14355.33
16.10.2018;20:00;office15;688;82972.39
25.01.2018;23:00;office15;689;31161.23
02.05.2018;00:00;office5;690;95567.4
20.11.2018;19:00;office10;691;65646.41
01.02.2018;20:00;office7;692;19705.47
23.09.2018;03:00;office7;693;47695.33
18.01.2018;05:00;office15;694;94792.21
23.10.2018;07:00;office7;695;62930.42
13.12.2018;09:00;office5;696;73037.46
09.05.2018;13:00;office12;697;18229.15
03.05.2018;19:00;office15;698;99344.5
14.01.2018;07:00;office7;699;11282.35
13.03.2018;14:00;office9;700;87490.14
16.12.2018;03:00;office16;701;96406.2
15.02.2018;12:00;office16;702;19600.49
20.03.2018;20:00;office15;703;35109.5
12.11.2018;21:00;office12;704;88585.26
18.02.2018;03:00;office3;705;31457.4
22.04.2018;08:00;office5;706;14897.3
02.05.2018;13:00;office13;707;44218.12
06.02.2018;19:00;office9;708;27842.15
09.09.2018;19:00;office10;709;73884.22
15.10.2018;18:00;office15;710;40262.5
05.04.2018;03:00;office12;711;57999.2
11.09.2018;01:00;office3;712;25141.14
26.04.2018;01:00;office12;713;90891.14
13.03.2018;01:00;office3;714;54116.45
01.10.2018;22:00;office2;715;18245.12
17.04.2018;20:00;office3;716;46725.32
25.11.2018;20:00;office9;717;94777.3
24.04.2018;09:00;office13;718;44491.12
22.02.2018;22:00;office14;719;31021.13
12.11.2018;14:00;office4;720;19454.22
16.06.2018;01:00;office16;721;14210.24
24.04.2018;16:00;office10;722;31074.26
30.11.2018;02:00;office12;723;69717.41
11.10.2018;19:00;office7;724;29949.42
29.01.2018;07:00;office10;725;90640.33
16.09.2018;17:00;office11;726;35705.25
20.04.2018;21:00;office1;727;75680.15
06.09.2018;13:00;office12;728;44239.13
09.04.2018;12:00;office16;729;72840.31
13.12.2018;20:00;office16;730;48629.25
14.05.2018;20:00;office11;731;29822.41
07.01.2018;08:00;office2;732;20783.31
19.10.2018;05:00;office4;733;82451.12
15.05.2018;20:00;office3;734;15526.4
11.07.2018;01:00;office12;735;65751.12
28.04.2018;22:00;office6;736;36338.39
07.08.2018;10:00;office2;737;51957.42
01.01.2018;08:00;office15;738;26322.33
06.09.2018;19:00;office11;739;84901.47
07.10.2018;13:00;office11;740;73960.23
10.01.2018;23:00;office13;741;61010.21
08.09.2018;11:00;office7;742;46645.45
02.10.2018;03:00;office9;743;66969.39
15.04.2018;20:00;office7;744;57800.2
07.12.2018;05:00;office9;745;94693.25
07.03.2018;20:00;office12;746;43140.3
15.04.2018;09:00;office14;747;70514.5
06.11.2018;02:00;office9;748;37329.24
13.04.2018;14:00;office3;749;50823.48
19.06.2018;23:00;office2;750;98137.28
14.08.2018;13:00;office2;751;55601.45
12.12.2018;07:00;office13;752;74954.45
25.01.2018;13:00;office13;753;53619.5
11.10.2018;02:00;office14;754;66202.13
12.08.2018;06:00;office12;755;48888.27
23.02.2018;00:00;office6;756;27951.4
06.09.2018;04:00;office12;757;82107.37
09.03.2018;08:00;office10;758;93905.39
21.05.2018;15:00;office12;759;26584.5
27.11.2018;23:00;office13;760;58729.27
14.05.2018;04:00;office1;761;95659.28
20.10.2018;17:00;office8;762;25408.34
29.03.2018;21:00;office1;763;66181.14
25.01.2018;17:00;office5;764;28244.14
17.07.2018;16:00;office4;765;10467.44
17.10.2018;16:00;office2;766;64957.33
16.07.2018;10:00;office1;767;59851.26
28.12.2018;07:00;office8;768;75220.38
02.06.2018;10:00;office13;769;68729.34
06.09.2018;12:00;office16;770;59703.31
16.09.2018;21:00;office9;771;54612.14
17.05.2018;13:00;office10;772;88039.45
06.10.2018;13:00;office11;773;52180.35
31.07.2018;00:00;office7;774;80751.46
26.02.2018;16:00;office10;775;44799.28
11.03.2018;06:00;office3;776;25383.39
10.06.2018;01:00;office6;777;10828.35
20.10.2018;02:00;office8;778;98495.38
01.05.2018;08:00;office3;779;89212.32
05.09.2018;22:00;office12;780;63127.24
05.06.2018;18:00;office9;781;55358.29
26.08.2018;00:00;office12;782;94679.4
08.06.2018;17:00;office3;783;42894.36
12.05.2018;06:00;office5;784;49368.29
12.03.2018;17:00;office16;785;95094.26
14.05.2018;06:00;office9;786;12707.27
27.10.2018;07:00;office5;787;15393.35
09.05.2018;04:00;office10;788;55011.37
12.12.2018;02:00;office7;789;19730.15
26.10.2018;18:00;office14;790;12449.13
28.07.2018;14:00;office14;791;56559.44
04.04.2018;01:00;office4;792;85946.19
03.07.2018;04:00;office5;793;47379.43
30.07.2018;09:00;office5;794;97211.43
14.03.2018;19:00;office10;795;63390.44
08.04.2018;17:00;office6;796;84239.16
27.05.2018;20:00;office4;797;13529.48
22.09.2018;22:00;office16;798;87904.2
05.08.2018;08:00;office7;799;95943.46
03.03.2018;14:00;office4;800;81168.2
06.01.2018;18:00;office8;801;51067.31
01.08.2018;10:00;office5;802;63878.42
05.05.2018;20:00;office1;803;89039.25
26.10.2018;13:00;office15;804;16391.41
05.07.2018;11:00;office5;805;12827.22
27.09.2018;14:00;office14;806;64689.24
25.07.2018;09:00;office16;807;32663.12
27.02.2018;23:00;office15;808;87888.42
10.03.2018;05:00;office4;809;88952.46
29.11.2018;11:00;office16;810;51394.15
17.01.2018;05:00;office1;811;13893.18
02.03.2018;09:00;office16;812;43861.41
19.03.2018;14:00;office15;813;34512.29
13.02.2018;11:00;office14;814;17804.36
21.05.2018;09:00;office7;815;68198.23
30.09.2018;05:00;office14;816;41875.3
05.08.2018;22:00;office7;817;90837.45
02.10.2018;14:00;office6;818;94987.49
12.06.2018;13:00;office7;819;38494.26
29.07.2018;23:00;office1;820;96830.19
22.04.2018;16:00;office10;821;10469.3
27.09.2018;22:00;office14;822;84624.3
17.11.2018;02:00;office13;823;79086.33
06.04.2018;01:00;office12;824;71355.36
07.05.2018;13:00;office2;825;60644.29
05.06.2018;11:00;office12;826;29968.3
10.07.2018;06:00;office1;827;77201.31
05.04.2018;15:00;office11;828;84381.38
28.12.2018;01:00;office1;829;11068.4
20.02.2018;15:00;office4;830;57794.14
14.03.2018;19:00;office6;831;78010.19
12.11.2018;04:00;office2;832;79437.18
01.07.2018;04:00;office14;833;63463.44
23.09.2018;19:00;office15;834;23666.48
11.09.2018;08:00;office7;835;21089.44
22.04.2018;03:00;office10;836;23491.21
24.04.2018;02:00;office7;837;25429.35
20.05.2018;16:00;office15;838;21431.13
21.09.2018;23:00;office5;839;18565.33
10.03.2018;06:00;office5;840;57014.22
30.08.2018;19:00;office9;841;50272.36
06.01.2018;15:00;office10;842;50127.22
20.07.2018;14:00;office6;843;96345.24
01.06.2018;03:00;office14;844;38865.16
14.11.2018;04:00;office2;845;29621.15
04.09.2018;02:00;office12;846;92497.16
02.09.2018;06:00;office7;847;45844.23
07.11.2018;18:00;office5;848;72928.14
27.03.2018;20:00;office15;849;96640.5
17.11.2018;08:00;office6;850;58901.26
22.10.2018;23:00;office14;851;44983.14
10.02.2018;09:00;office14;852;70832.19
19.03.2018;07:00;office8;853;27651.33
03.02.2018;05:00;office15;854;27353.49
20.12.2018;10:00;office1;855;20134.3
29.08.2018;08:00;office10;856;19092.17
18.03.2018;07:00;office9;857;10661.18
20.06.2018;08:00;office7;858;86653.45
14.02.2018;13:00;office15;859;26499.14
28.02.2018;21:00;office11;860;24789.23
25.02.2018;06:00;office4;861;16261.25
02.02.2018;11:00;office11;862;27237.45
24.12.2018;19:00;office3;863;15324.23
14.11.2018;00:00;office4;864;69810.12
13.11.2018;06:00;office9;865;23998.16
26.01.2018;14:00;office11;866;50430.49
05.08.2018;09:00;office1;867;73126.37
11.10.2018;00:00;office15;868;80171.14
08.03.2018;01:00;office10;869;40199.45
10.03.2018;05:00;office11;870;81022.43
14.04.2018;02:00;office11;871;50694.34
02.08.2018;21:00;office8;872;71605.47
30.07.2018;09:00;office10;873;28846.16
22.07.2018;13:00;office4;874;29993.41
17.04.2018;04:00;office10;875;44209.12
14.04.2018;12:00;office7;876;59323.42
04.08.2018;17:00;office2;877;18040.28
19.08.2018;19:00;office4;878;51033.24
27.02.2018;16:00;office14;879;95229.46
12.09.2018;14:00;office8;880;81199.33
24.03.2018;18:00;office1;881;25207.37
14.01.2018;13:00;office13;882;91735.26
11.12.2018;14:00;office15;883;24851.21
06.08.2018;01:00;office11;884;68216.32
15.01.2018;15:00;office9;885;44894.42
15.01.2018;07:00;office10;886;88715.41
10.11.2018;07:00;office15;887;44741.12
15.07.2018;21:00;office3;888;90197.25
01.12.2018;18:00;office2;889;86945.21
06.02.2018;15:00;office12;890;99998.19
10.03.2018;01:00;office12;891;59724.43
29.01.2018;17:00;office11;892;16279.41
06.09.2018;13:00;office15;893;12185.49
26.12.2018;02:00;office10;894;76190.37
12.04.2018;23:00;office2;895;51690.16
21.10.2018;12:00;office16;896;45480.23
23.03.2018;01:00;office3;897;51107.32
05.03.2018;05:00;office1;898;95459.37
28.01.2018;23:00;office6;899;95206.4
02.04.2018;12:00;office11;900;19960.2
22.06.2018;18:00;office16;901;61156.29
28.09.2018;20:00;office11;902;49812.45
10.06.2018;10:00;office14;903;96364.34
13.10.2018;18:00;office16;904;58243.27
17.07.2018;16:00;office11;905;87807.34
10.01.2018;22:00;office1;906;10742.35
06.04.2018;06:00;office2;907;10415.22
26.12.2018;19:00;office10;908;15043.45
29.12.2018;16:00;office10;909;80601.3
29.04.2018;15:00;office12;910;33953.4
07.05.2018;15:00;office8;911;19866.23
16.12.2018;01:00;office6;912;55041.15
22.12.2018;09:00;office14;913;72716.41
08.07.2018;05:00;office3;914;51555.48
24.03.2018;02:00;office11;915;71257.32
10.08.2018;08:00;office16;916;11811.42
13.08.2018;16:00;office9;917;94317.35
29.03.2018;11:00;office1;918;99754.46
02.12.2018;17:00;office8;919;18100.25
12.06.2018;10:00;office14;920;85790.33
04.06.2018;21:00;office14;921;63402.45
25.12.2018;02:00;office15;922;61246.23
17.12.2018;18:00;office16;923;67728.28
16.05.2018;11:00;office12;924;12019.33
10.04.2018;12:00;office9;925;50584.34
13.05.2018;03:00;office7;926;65489.48
01.09.2018;16:00;office9;927;56445.29
18.11.2018;22:00;office13;928;57094.41
10.01.2018;20:00;office5;929;42283.32
24.08.2018;06:00;office1;930;40208.14
18.12.2018;09:00;office14;931;47425.47
20.01.2018;22:00;office11;932;88030.12
30.08.2018;11:00;office4;933;16707.32
01.02.2018;14:00;office7;934;16138.27
17.05.2018;06:00;office13;935;94630.36
23.02.2018;13:00;office4;936;76588.32
29.05.2018;00:00;office5;937;50115.43
15.08.2018;02:00;office13;938;16194.43
19.09.2018;14:00;office14;939;97126.27
06.11.2018;01:00;office7;940;33629.14
29.01.2018;07:00;office7;941;72961.18
08.09.2018;13:00;office4;942;67863.27
09.07.2018;11:00;office2;943;31832.25
25.01.2018;18:00;office14;944;29749.45
31.01.2018;17:00;office7;945;51398.44
02.08.2018;23:00;office16;946;57059.14
16.11.2018;11:00;office11;947;76086.17
22.03.2018;06:00;office5;948;18028.25
21.01.2018;10:00;office11;949;39500.12
13.12.2018;11:00;office13;950;43594.25
30.11.2018;00:00;office4;951;60975.13
12.02.2018;13:00;office13;952;54775.48
21.01.2018;17:00;office9;953;52306.13
15.09.2018;15:00;office8;954;33411.29
05.04.2018;08:00;office7;955;49236.27
05.07.2018;05:00;office12;956;31618.43
13.06.2018;03:00;office14;957;35795.15
11.05.2018;07:00;office4;958;97035.31
05.10.2018;06:00;office16;959;42330.24
28.02.2018;06:00;office13;960;22383.45
21.07.2018;16:00;office13;961;79670.36
22.03.2018;18:00;office13;962;11070.49
07.09.2018;16:00;office1;963;78053.31
21.12.2018;07:00;office6;964;96570.35
28.12.2018;13:00;office12;965;95189.32
13.06.2018;02:00;office5;966;40733.34
20.03.2018;15:00;office1;967;86185.3
08.09.2018;00:00;office6;968;50289.24
12.07.2018;08:00;office7;969;66181.22
14.02.2018;17:00;office14;970;10712.24
29.08.2018;02:00;office3;971;25054.14
06.07.2018;22:00;office2;972;79060.31
05.07.2018;07:00;office3;973;33812.3
04.08.2018;15:00;office14;974;95653.39
06.03.2018;03:00;office1;975;82629.38
02.07.2018;02:00;office1;976;99133.15
28.03.2018;10:00;office6;977;28544.21
12.10.2018;13:00;office10;978;76621.28
19.03.2018;00:00;office6;979;69816.39
23.10.2018;10:00;office7;980;24813.46
18.01.2018;04:00;office9;981;53173.15
31.05.2018;13:00;office13;982;37149.16
18.05.2018;03:00;office13;983;71528.16
01.03.2018;15:00;office14;984;46697.12
21.09.2018;06:00;office11;985;11936.42
09.05.2018;15:00;office4;986;49909.4
11.06.2018;11:00;office11;987;12969.38
25.11.2018;05:00;office11;988;99949.33
08.08.2018;20:00;office10;989;35322.17
30.07.2018;14:00;office2;990;56793.32
11.07.2018;09:00;office8;991;57658.14
15.01.2018;14:00;office6;992;90095.41
22.12.2018;05:00;office13;993;70156.22
24.04.2018;08:00;office13;994;78443.37
08.06.2018;11:00;office3;995;47042.42
24.10.2018;15:00;office14;996;64691.29
17.08.2018;23:00;office15;997;15339.28
08.04.2018;02:00;office9;998;41439.12
24.05.2018;05:00;office3;999;25226.34
27.06.2018;17:00;office4;1000;22643.29
27.12.2018;10:00;office9;1001;54079.25
29.10.2018;10:00;office4;1002;89786.43
25.01.2018;19:00;office8;1003;17952.25
17.10.2018;18:00;office12;1004;90546.27
20.04.2018;00:00;office2;1005;35266.44
23.05.2018;03:00;office7;1006;83352.43
06.02.2018;16:00;office2;1007;16448.2
16.06.2018;09:00;office15;1008;22240.41
28.12.2018;11:00;office6;1009;77277.41
21.05.2018;21:00;office12;1010;69092.21
16.05.2018;18:00;office16;1011;98031.13
25.10.2018;06:00;office5;1012;93494.49
15.08.2018;07:00;office1;1013;61976.47
21.03.2018;10:00;office7;1014;29481.23
18.03.2018;03:00;office4;1015;10419.27
16.03.2018;15:00;office11;1016;90402.32
15.06.2018;04:00;office9;1017;51511.32
17.12.2018;18:00;office10;1018;57076.39
15.06.2018;18:00;office2;1019;14268.46
14.12.2018;20:00;office11;1020;80708.21
09.07.2018;21:00;office10;1021;33227.12
02.03.2018;07:00;office4;1022;13596.22
03.09.2018;16:00;office4;1023;93438.3
11.12.2018;04:00;office14;1024;89946.25
27.04.2018;03:00;office4;1025;30429.39
19.04.2018;02:00;office14;1026;61386.21
28.10.2018;12:00;office1;1027;82784.26
26.12.2018;14:00;office16;1028;92847.38
12.08.2018;03:00;office1;1029;52584.15
19.05.2018;12:00;office9;1030;83730.25
15.12.2018;07:00;office5;1031;59465.21
17.12.2018;01:00;office8;1032;36339.34
18.02.2018;04:00;office2;1033;55999.28
27.08.2018;14:00;office16;1034;85764.14
20.10.2018;01:00;office3;1035;50545.16
12.06.2018;12:00;office11;1036;80365.15
20.12.2018;18:00;office14;1037;20529.4
25.11.2018;02:00;office6;1038;21725.21
24.12.2018;18:00;office14;1039;11576.35
24.05.2018;15:00;office1;1040;74827.18
06.10.2018;13:00;office5;1041;15241.23
09.09.2018;07:00;office5;1042;51464.31
12.05.2018;17:00;office3;1043;50544.15
19.06.2018;00:00;office6;1044;66629.2
02.05.2018;19:00;office16;1045;12978.24
22.11.2018;09:00;office1;1046;23625.26
08.03.2018;16:00;office2;1047;82531.32
16.08.2018;15:00;office13;1048;66786.41
30.10.2018;02:00;office4;1049;59356.26
08.08.2018;07:00;office1;1050;83760.49
03.05.2018;22:00;office15;1051;26681.35
17.09.2018;18:00;office4;1052;64919.21
25.02.2018;23:00;office3;1053;30176.24
12.01.2018;19:00;office8;1054;34382.17
04.01.2018;12:00;office8;1055;95434.38
27.01.2018;01:00;office7;1056;15811.3
26.10.2018;10:00;office2;1057;86756.45
10.02.2018;22:00;office3;1058;37658.5
14.03.2018;17:00;office8;1059;45508.44
15.03.2018;11:00;office15;1060;13692.47
01.02.2018;07:00;office16;1061;39195.2
25.11.2018;17:00;office10;1062;85743.3
26.01.2018;23:00;office2;1063;72307.48
18.01.2018;00:00;office4;1064;89216.24
20.01.2018;14:00;office6;1065;99847.43
21.06.2018;05:00;office12;1066;58959.46
17.07.2018;19:00;office13;1067;44176.37
04.12.2018;05:00;office1;1068;34521.39
11.03.2018;20:00;office3;1069;46099.38
27.11.2018;12:00;office13;1070;32810.2
09.02.2018;16:00;office5;1071;43547.14
24.02.2018;19:00;office10;1072;86826.18
18.01.2018;08:00;office12;1073;56326.18
20.01.2018;21:00;office13;1074;60631.36
25.10.2018;13:00;office16;1075;17806.21
06.10.2018;08:00;office2;1076;19962.3
06.12.2018;23:00;office2;1077;37484.5
29.09.2018;20:00;office14;1078;75478.19
10.02.2018;18:00;office2;1079;32375.15
02.05.2018;13:00;office10;1080;46499.31
13.01.2018;17:00;office1;1081;37094.16
06.03.2018;07:00;office14;1082;33094.38
01.04.2018;15:00;office7;1083;68280.4
18.10.2018;14:00;office2;1084;84599.35
07.12.2018;02:00;office14;1085;97361.28
16.06.2018;18:00;office15;1086;71607.47
21.06.2018;05:00;office7;1087;51616.16
29.08.2018;21:00;office4;1088;15992.48
22.12.2018;17:00;office14;1089;10776.39
31.01.2018;05:00;office8;1090;58051.49
13.03.2018;11:00;office6;1091;55426.45
15.06.2018;07:00;office10;1092;15761.35
30.07.2018;20:00;office6;1093;30251.14
10.08.2018;17:00;office10;1094;48690.22
13.01.2018;19:00;office3;1095;22331.21
23.01.2018;05:00;office7;1096;76034.44
28.06.2018;10:00;office1;1097;45582.35
27.02.2018;22:00;office14;1098;53494.22
02.10.2018;18:00;office9;1099;14433.21
12.02.2018;05:00;office9;1100;98355.38
02.12.2018;07:00;office5;1101;88271.12
29.06.2018;08:00;office16;1102;70981.24
10.08.2018;11:00;office6;1103;85803.28
21.01.2018;23:00;office10;1104;83284.44
19.04.2018;20:00;office16;1105;99044.18
18.11.2018;05:00;office9;1106;11158.14
18.08.2018;05:00;office10;1107;30344.26
29.06.2018;08:00;office13;1108;70381.14
26.06.2018;21:00;office9;1109;29360.27
08.03.2018;01:00;office7;1110;95515.4
27.01.2018;01:00;office14;1111;15935.32
31.05.2018;10:00;office16;1112;43443.19
28.12.2018;09:00;office14;1113;88136.4
09.11.2018;02:00;office1;1114;62624.29
12.01.2018;12:00;office10;1115;43979.19
09.12.2018;01:00;office14;1116;51578.43
29.11.2018;05:00;office15;1117;56436.26
07.12.2018;12:00;office5;1118;17954.24
29.10.2018;19:00;office1;1119;34748.37
02.03.2018;08:00;office14;1120;37150.24
29.04.2018;17:00;office1;1121;58540.48
07.07.2018;06:00;office15;1122;55675.15
20.08.2018;18:00;office9;1123;45170.38
18.03.2018;10:00;office2;1124;54219.21
10.12.2018;18:00;office5;1125;54330.24
02.04.2018;11:00;office4;1126;32217.5
30.07.2018;12:00;office2;1127;26432.29
15.10.2018;10:00;office4;1128;71787.46
28.04.2018;22:00;office15;1129;46297.5
08.07.2018;11:00;office16;1130;77664.45
22.12.2018;06:00;office1;1131;56267.41
26.08.2018;11:00;office6;1132;58365.22
22.04.2018;11:00;office11;1133;15015.28
01.10.2018;15:00;office16;1134;60013.3
07.09.2018;19:00;office16;1135;84235.24
01.02.2018;17:00;office12;1136;42147.48
23.07.2018;17:00;office3;1137;48778.2
02.05.2018;08:00;office7;1138;16081.27
30.10.2018;10:00;office11;1139;85066.15
22.12.2018;06:00;office13;1140;17538.2
22.06.2018;19:00;office16;1141;48307.47
12.10.2018;17:00;office8;1142;87145.23
24.05.2018;20:00;office3;1143;75752.3
12.10.2018;05:00;office5;1144;82788.23
20.06.2018;09:00;office5;1145;31542.43
17.02.2018;00:00;office12;1146;45964.19
03.03.2018;15:00;office4;1147;50902.49
31.03.2018;11:00;office5;1148;10847.26
29.04.2018;09:00;office15;1149;73765.28
10.12.2018;01:00;office15;1150;45985.28
12.07.2018;21:00;office3;1151;49088.16
03.04.2018;01:00;office12;1152;83620.29
29.07.2018;02:00;office2;1153;86199.23
31.05.2018;19:00;office6;1154;11259.13
24.08.2018;05:00;office7;1155;18256.43
18.04.2018;20:00;office4;1156;55708.28
04.03.2018;16:00;office11;1157;88727.44
20.01.2018;16:00;office1;1158;54064.22
22.10.2018;17:00;office10;1159;68334.25
03.06.2018;13:00;office2;1160;94426.24
15.06.2018;03:00;office15;1161;34230.15
12.09.2018;18:00;office2;1162;10519.47
14.12.2018;07:00;office4;1163;43196.2
09.11.2018;01:00;office7;1164;68139.41
01.03.2018;08:00;office16;1165;23437.34
15.03.2018;01:00;office9;1166;73412.18
28.11.2018;08:00;office7;1167;97090.19
08.12.2018;17:00;office9;1168;25093.44
27.02.2018;22:00;office5;1169;95209.45
16.02.2018;22:00;office12;1170;65637.41
06.02.2018;12:00;office1;1171;94592.41
30.09.2018;03:00;office10;1172;82354.13
25.08.2018;09:00;office16;1173;77232.35
09.09.2018;11:00;office14;1174;99179.12
23.05.2018;20:00;office13;1175;21802.18
14.08.2018;08:00;office1;1176;73090.42
14.09.2018;03:00;office6;1177;81269.27
08.07.2018;16:00;office8;1178;72186.32
06.12.2018;22:00;office8;1179;71874.35
06.12.2018;12:00;office12;1180;79703.26
25.05.2018;14:00;office10;1181;39819.15
14.07.2018;16:00;office5;1182;90394.17
19.02.2018;04:00;office14;1183;42454.47
19.09.2018;01:00;office10;1184;11448.41
29.01.2018;12:00;office13;1185;60207.14
02.10.2018;18:00;office15;1186;11902.27
06.09.2018;06:00;office11;1187;80778.45
24.11.2018;20:00;office10;1188;48144.32
06.09.2018;23:00;office3;1189;81101.28
11.07.2018;16:00;office7;1190;95958.22
23.12.2018;11:00;office1;1191;81419.12
27.05.2018;14:00;office1;1192;58706.47
19.12.2018;09:00;office1;1193;63223.3
01.10.2018;11:00;office7;1194;31913.35
22.02.2018;20:00;office11;1195;90419.3
12.11.2018;21:00;office16;1196;69436.35
19.07.2018;13:00;office1;1197;71337.14
06.04.2018;22:00;office4;1198;52642.32
02.08.2018;02:00;office14;1199;29413.25
21.12.2018;17:00;office5;1200;84792.38
28.12.2018;20:00;office4;1201;14666.45
22.01.2018;14:00;office11;1202;77743.24
13.04.2018;18:00;office6;1203;33451.28
18.04.2018;23:00;office10;1204;98320.34
08.01.2018;09:00;office11;1205;96689.27
28.08.2018;00:00;office8;1206;13221.43
14.06.2018;16:00;office12;1207;19039.3
06.12.2018;01:00;office3;1208;25692.26
01.05.2018;21:00;office3;1209;69493.39
26.10.2018;03:00;office2;1210;89077.15
16.07.2018;10:00;office13;1211;70247.22
18.10.2018;19:00;office8;1212;41193.45
16.09.2018;12:00;office13;1213;13960.29
17.06.2018;02:00;office16;1214;98621.21
15.05.2018;00:00;office1;1215;84939.28
09.12.2018;00:00;office1;1216;27816.48
20.04.2018;22:00;office3;1217;11633.43
14.05.2018;20:00;office16;1218;56052.49
05.09.2018;03:00;office16;1219;10402.13
03.01.2018;03:00;office12;1220;95243.42
27.12.2018;15:00;office10;1221;43951.5
13.06.2018;19:00;office2;1222;62738.33
27.10.2018;02:00;office12;1223;18835.19
15.10.2018;15:00;office12;1224;17528.26
16.09.2018;07:00;office2;1225;33572.23
19.04.2018;16:00;office1;1226;79406.22
02.06.2018;14:00;office13;1227;45396.4
23.12.2018;16:00;office5;1228;38216.32
22.06.2018;19:00;office5;1229;13502.32
01.12.2018;05:00;office13;1230;77134.37
20.12.2018;16:00;office11;1231;13059.29
12.06.2018;07:00;office5;1232;66892.23
14.11.2018;18:00;office8;1233;78513.48
28.09.2018;01:00;office4;1234;56622.23
01.06.2018;06:00;office2;1235;68377.36
28.10.2018;02:00;office11;1236;39460.2
15.03.2018;17:00;office16;1237;52142.35
30.06.2018;09:00;office3;1238;67308.46
24.09.2018;18:00;office8;1239;16669.38
01.04.2018;09:00;office2;1240;76946.39
26.08.2018;16:00;office4;1241;35534.41
03.01.2018;01:00;office11;1242;40922.35
16.12.2018;02:00;office16;1243;42439.2
21.12.2018;02:00;office16;1244;62095.42
21.12.2018;10:00;office5;1245;22669.4
06.10.2018;15:00;office8;1246;23851.36
08.01.2018;01:00;office7;1247;18742.46
08.05.2018;14:00;office5;1248;65607.3
07.07.2018;17:00;office7;1249;67109.17
27.04.2018;16:00;office14;1250;53427.44
04.07.2018;04:00;office2;1251;39235.38
28.02.2018;01:00;office10;1252;96852.27
14.01.2018;08:00;office4;1253;46370.45
14.02.2018;09:00;office6;1254;89427.19
28.12.2018;22:00;office8;1255;25370.2
12.03.2018;06:00;office1;1256;28019.4
16.01.2018;07:00;office5;1257;64377.2
18.06.2018;23:00;office4;1258;37563.24
26.12.2018;13:00;office15;1259;70216.29
04.09.2018;17:00;office11;1260;36048.31
01.05.2018;18:00;office13;1261;85288.45
06.10.2018;07:00;office12;1262;21136.47
05.01.2018;19:00;office16;1263;21237.44
06.12.2018;12:00;office7;1264;26126.12
15.07.2018;18:00;office11;1265;54966.26
24.08.2018;15:00;office7;1266;53601.26
08.09.2018;06:00;office14;1267;43325.18
20.09.2018;11:00;office9;1268;52813.45
18.03.2018;10:00;office9;1269;47031.5
28.12.2018;03:00;office1;1270;12347.39
05.08.2018;16:00;office6;1271;64739.24
22.03.2018;15:00;office11;1272;16230.42
10.07.2018;19:00;office9;1273;49297.24
17.06.2018;10:00;office12;1274;52088.44
13.10.2018;15:00;office8;1275;24359.23
26.01.2018;23:00;office11;1276;17960.3
06.07.2018;10:00;office13;1277;55921.36
02.10.2018;22:00;office9;1278;44460.28
07.06.2018;14:00;office7;1279;57633.38
20.02.2018;18:00;office12;1280;42079.22
20.02.2018;13:00;office14;1281;13240.5
02.08.2018;23:00;office8;1282;19250.12
01.12.2018;03:00;office11;1283;90792.24
13.08.2018;14:00;office3;1284;83790.27
31.03.2018;09:00;office4;1285;69046.4
07.11.2018;17:00;office7;1286;79605.27
27.08.2018;15:00;office5;1287;86812.46
09.05.2018;04:00;office10;1288;90426.5
17.07.2018;07:00;office2;1289;39344.42
16.02.2018;01:00;office8;1290;65607.21
20.01.2018;09:00;office1;1291;42501.23
18.09.2018;18:00;office10;1292;36668.19
02.12.2018;09:00;office6;1293;17734.48
02.08.2018;04:00;office10;1294;95316.27
13.07.2018;19:00;office11;1295;68207.38
24.08.2018;08:00;office1;1296;28613.27
31.07.2018;02:00;office16;1297;26518.16
18.10.2018;16:00;office11;1298;24564.46
27.03.2018;03:00;office16;1299;29879.4
21.05.2018;11:00;office15;1300;85430.21
25.04.2018;20:00;office2;1301;42262.17
04.11.2018;01:00;office14;1302;26282.16
11.02.2018;11:00;office9;1303;75432.49
09.06.2018;05:00;office10;1304;89557.4
08.06.2018;08:00;office4;1305;21354.38
25.06.2018;05:00;office12;1306;86185.25
04.12.2018;09:00;office1;1307;83198.33
10.01.2018;02:00;office11;1308;60343.18
26.11.2018;18:00;office3;1309;74672.28
22.03.2018;08:00;office13;1310;17961.18
30.11.2018;00:00;office15;1311;48164.33
28.10.2018;21:00;office16;1312;43764.37
30.03.2018;17:00;office14;1313;47243.35
11.10.2018;10:00;office9;1314;43644.29
